Godot Engine v4.6.stable.official.89cea1439 - https://godotengine.org
Vulkan 1.4.312 - Forward+ - Using Device #0: NVIDIA - NVIDIA GeForce RTX 3080

[square] circ=74.1 avg_h=0.259 ref=1.000 | e0=0.221, e1=0.213, e2=0.287, e3=0.314 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.747194, -0.664606)
[square] circ=74.3 avg_h=0.257 ref=1.000 | e0=0.221, e1=0.207, e2=0.287, e3=0.313 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.747431, -0.664339)
[square] circ=74.4 avg_h=0.256 ref=1.000 | e0=0.221, e1=0.203, e2=0.288, e3=0.313 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.747613, -0.664134)
[square] circ=74.6 avg_h=0.254 ref=1.000 | e0=0.222, e1=0.193, e2=0.288, e3=0.313 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.748163, -0.663515)
[square] circ=74.7 avg_h=0.253 ref=1.000 | e0=0.222, e1=0.190, e2=0.289, e3=0.312 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.748365, -0.663288)
[square] circ=74.7 avg_h=0.253 ref=1.000 | e0=0.223, e1=0.189, e2=0.289, e3=0.312 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.748468, -0.66317)
[square] circ=74.7 avg_h=0.253 ref=1.000 | e0=0.223, e1=0.187, e2=0.289, e3=0.312 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.748575, -0.66305)
[square] circ=74.7 avg_h=0.253 ref=1.000 | e0=0.223, e1=0.187, e2=0.289, e3=0.312 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.748675, -0.662937)
[square] circ=74.6 avg_h=0.254 ref=1.000 | e0=0.223, e1=0.192, e2=0.290, e3=0.312 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.749001, -0.662568)
[square] circ=74.5 avg_h=0.255 ref=1.000 | e0=0.223, e1=0.196, e2=0.290, e3=0.312 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.749113, -0.662442)
[square] circ=74.5 avg_h=0.255 ref=1.000 | e0=0.223, e1=0.195, e2=0.290, e3=0.312 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.749236, -0.662303)
[square] circ=74.5 avg_h=0.255 ref=1.000 | e0=0.224, e1=0.194, e2=0.291, e3=0.311 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.749489, -0.662017)
[square] circ=74.5 avg_h=0.255 ref=1.000 | e0=0.224, e1=0.193, e2=0.291, e3=0.311 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.749619, -0.661869)
[square] circ=74.5 avg_h=0.255 ref=1.000 | e0=0.224, e1=0.193, e2=0.291, e3=0.311 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.749752, -0.661718)
[square] circ=74.4 avg_h=0.256 ref=1.000 | e0=0.224, e1=0.197, e2=0.292, e3=0.311 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.749881, -0.661573)
[square] circ=74.4 avg_h=0.256 ref=1.000 | e0=0.225, e1=0.196, e2=0.292, e3=0.311 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.750019, -0.661416)
[square] circ=74.4 avg_h=0.256 ref=1.000 | e0=0.225, e1=0.196, e2=0.292, e3=0.311 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.75016, -0.661256)
[square] circ=74.4 avg_h=0.256 ref=1.000 | e0=0.225, e1=0.196, e2=0.292, e3=0.311 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.750304, -0.661093)
[square] circ=74.4 avg_h=0.256 ref=1.000 | e0=0.226, e1=0.196, e2=0.293, e3=0.310 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.750451, -0.660926)
[square] circ=74.4 avg_h=0.256 ref=1.000 | e0=0.226, e1=0.196, e2=0.293, e3=0.310 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.750451, -0.660926)
[square] circ=74.4 avg_h=0.256 ref=1.000 | e0=0.226, e1=0.195, e2=0.293, e3=0.311 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.75034, -0.661052)
[square] circ=74.4 avg_h=0.256 ref=1.000 | e0=0.227, e1=0.194, e2=0.293, e3=0.311 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.750228, -0.66118)
[square] circ=74.4 avg_h=0.256 ref=1.000 | e0=0.227, e1=0.194, e2=0.294, e3=0.311 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.750113, -0.661309)
[square] circ=74.4 avg_h=0.256 ref=1.000 | e0=0.227, e1=0.193, e2=0.293, e3=0.311 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.74994, -0.661506)
[square] circ=74.4 avg_h=0.256 ref=1.000 | e0=0.228, e1=0.192, e2=0.294, e3=0.311 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.749703, -0.661774)
[square] circ=74.4 avg_h=0.256 ref=1.000 | e0=0.228, e1=0.192, e2=0.293, e3=0.311 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.749351, -0.662173)
[square] circ=74.4 avg_h=0.256 ref=1.000 | e0=0.227, e1=0.191, e2=0.293, e3=0.312 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.749175, -0.662371)
[square] circ=74.4 avg_h=0.256 ref=1.000 | e0=0.227, e1=0.191, e2=0.293, e3=0.312 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.749, -0.66257)
[square] circ=74.4 avg_h=0.256 ref=1.000 | e0=0.226, e1=0.192, e2=0.292, e3=0.312 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.748952, -0.662624)
[square] circ=74.5 avg_h=0.255 ref=1.000 | e0=0.226, e1=0.192, e2=0.292, e3=0.312 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.748779, -0.66282)
[square] circ=74.4 avg_h=0.256 ref=1.000 | e0=0.227, e1=0.191, e2=0.292, e3=0.312 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.74865, -0.662966)
[square] circ=74.5 avg_h=0.255 ref=1.000 | e0=0.226, e1=0.191, e2=0.292, e3=0.312 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.748474, -0.663163)
[square] circ=74.5 avg_h=0.255 ref=1.000 | e0=0.226, e1=0.191, e2=0.292, e3=0.313 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.748299, -0.663361)
[square] circ=74.5 avg_h=0.255 ref=1.000 | e0=0.225, e1=0.191, e2=0.291, e3=0.313 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.748258, -0.663407)
[square] circ=74.5 avg_h=0.255 ref=1.000 | e0=0.225, e1=0.191, e2=0.291, e3=0.313 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.748085, -0.663603)
[square] circ=74.5 avg_h=0.255 ref=1.000 | e0=0.224, e1=0.192, e2=0.291, e3=0.313 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.748047, -0.663645)
[square] circ=74.5 avg_h=0.255 ref=1.000 | e0=0.223, e1=0.193, e2=0.290, e3=0.313 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.747978, -0.663724)
[square] circ=74.5 avg_h=0.255 ref=1.000 | e0=0.222, e1=0.195, e2=0.288, e3=0.313 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.747886, -0.663828)
[square] circ=74.5 avg_h=0.255 ref=1.000 | e0=0.222, e1=0.197, e2=0.288, e3=0.313 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.748154, -0.663525)
[square] circ=74.5 avg_h=0.255 ref=1.000 | e0=0.222, e1=0.198, e2=0.287, e3=0.313 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.748285, -0.663378)
[square] circ=74.5 avg_h=0.255 ref=1.000 | e0=0.222, e1=0.199, e2=0.287, e3=0.312 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.748413, -0.663232)
[square] circ=74.4 avg_h=0.256 ref=1.000 | e0=0.223, e1=0.200, e2=0.287, e3=0.312 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.748694, -0.662915)
[square] circ=74.4 avg_h=0.256 ref=1.000 | e0=0.223, e1=0.201, e2=0.287, e3=0.312 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.748969, -0.662605)
[square] circ=74.4 avg_h=0.256 ref=1.000 | e0=0.223, e1=0.202, e2=0.287, e3=0.312 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.749089, -0.66247)
[square] circ=74.4 avg_h=0.256 ref=1.000 | e0=0.223, e1=0.202, e2=0.287, e3=0.312 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.749238, -0.6623)
[square] circ=74.4 avg_h=0.256 ref=1.000 | e0=0.223, e1=0.201, e2=0.288, e3=0.312 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.749273, -0.662261)
[square] circ=74.4 avg_h=0.256 ref=1.000 | e0=0.224, e1=0.202, e2=0.287, e3=0.311 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.749388, -0.662131)
[square] circ=74.4 avg_h=0.256 ref=1.000 | e0=0.224, e1=0.202, e2=0.287, e3=0.311 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.749388, -0.662131)
[square] circ=74.6 avg_h=0.254 ref=1.000 | e0=0.224, e1=0.202, e2=0.279, e3=0.311 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.7494, -0.662118)
[square] circ=74.8 avg_h=0.252 ref=1.000 | e0=0.225, e1=0.204, e2=0.268, e3=0.311 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.75019, -0.661222)
[square] circ=74.8 avg_h=0.252 ref=1.000 | e0=0.225, e1=0.205, e2=0.268, e3=0.310 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.750686, -0.66066)
[square] circ=74.7 avg_h=0.253 ref=1.000 | e0=0.226, e1=0.208, e2=0.268, e3=0.309 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.751614, -0.659604)
[square] circ=74.7 avg_h=0.253 ref=1.000 | e0=0.227, e1=0.209, e2=0.267, e3=0.309 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.752047, -0.65911)
[square] circ=74.7 avg_h=0.253 ref=1.000 | e0=0.227, e1=0.210, e2=0.267, e3=0.308 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.75246, -0.658637)
[square] circ=74.7 avg_h=0.253 ref=1.000 | e0=0.228, e1=0.210, e2=0.267, e3=0.308 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.752658, -0.658412)
[square] circ=74.7 avg_h=0.253 ref=1.000 | e0=0.228, e1=0.211, e2=0.267, e3=0.308 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.752854, -0.658188)
[square] circ=74.6 avg_h=0.254 ref=1.000 | e0=0.228, e1=0.211, e2=0.267, e3=0.308 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.753045, -0.657969)
[square] circ=74.6 avg_h=0.254 ref=1.000 | e0=0.228, e1=0.211, e2=0.267, e3=0.308 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.753045, -0.657969)
[square] circ=74.7 avg_h=0.253 ref=1.000 | e0=0.228, e1=0.211, e2=0.267, e3=0.308 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.752843, -0.6582)
[square] circ=74.9 avg_h=0.251 ref=1.000 | e0=0.229, e1=0.211, e2=0.256, e3=0.307 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.753742, -0.657171)
[square] circ=75.5 avg_h=0.245 ref=1.000 | e0=0.228, e1=0.209, e2=0.234, e3=0.308 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.752729, -0.658331)
[square] circ=76.2 avg_h=0.238 ref=1.000 | e0=0.226, e1=0.206, e2=0.212, e3=0.310 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.751039, -0.660258)
[square] circ=76.5 avg_h=0.235 ref=1.000 | e0=0.224, e1=0.204, e2=0.203, e3=0.312 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.749299, -0.662232)
[square] circ=76.6 avg_h=0.234 ref=1.000 | e0=0.221, e1=0.202, e2=0.201, e3=0.313 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.747402, -0.664372)
[square] circ=76.6 avg_h=0.234 ref=1.000 | e0=0.220, e1=0.201, e2=0.201, e3=0.314 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.7466, -0.665273)
[square] circ=76.7 avg_h=0.233 ref=1.000 | e0=0.219, e1=0.199, e2=0.200, e3=0.315 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.745774, -0.666199)
[square] circ=76.7 avg_h=0.233 ref=1.000 | e0=0.219, e1=0.199, e2=0.200, e3=0.315 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.745351, -0.666672)
[square] circ=76.7 avg_h=0.233 ref=1.000 | e0=0.218, e1=0.198, e2=0.199, e3=0.316 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.744923, -0.66715)
[square] circ=76.7 avg_h=0.233 ref=1.000 | e0=0.218, e1=0.198, e2=0.199, e3=0.316 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.744489, -0.667635)
[square] circ=76.8 avg_h=0.232 ref=1.000 | e0=0.216, e1=0.197, e2=0.197, e3=0.318 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.742998, -0.669294)
[square] circ=76.8 avg_h=0.232 ref=1.000 | e0=0.215, e1=0.196, e2=0.196, e3=0.319 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.742244, -0.670129)
[square] circ=76.9 avg_h=0.231 ref=1.000 | e0=0.214, e1=0.195, e2=0.195, e3=0.320 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.741048, -0.671452)
[square] circ=76.9 avg_h=0.231 ref=1.000 | e0=0.213, e1=0.195, e2=0.196, e3=0.320 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.740286, -0.672292)
[square] circ=76.8 avg_h=0.232 ref=1.000 | e0=0.212, e1=0.194, e2=0.199, e3=0.321 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.739519, -0.673136)
[square] circ=76.8 avg_h=0.232 ref=1.000 | e0=0.212, e1=0.194, e2=0.199, e3=0.321 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.739519, -0.673136)
[square] circ=76.8 avg_h=0.232 ref=1.000 | e0=0.212, e1=0.194, e2=0.199, e3=0.321 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.739717, -0.672917)
[square] circ=76.8 avg_h=0.232 ref=1.000 | e0=0.214, e1=0.196, e2=0.200, e3=0.320 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.740894, -0.671622)
[square] circ=76.7 avg_h=0.233 ref=1.000 | e0=0.214, e1=0.197, e2=0.200, e3=0.319 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.7416, -0.670842)
[square] circ=76.7 avg_h=0.233 ref=1.000 | e0=0.215, e1=0.198, e2=0.200, e3=0.319 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.742116, -0.670271)
[square] circ=76.7 avg_h=0.233 ref=1.000 | e0=0.215, e1=0.198, e2=0.200, e3=0.318 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.742474, -0.669875)
[square] circ=76.7 avg_h=0.233 ref=1.000 | e0=0.216, e1=0.199, e2=0.200, e3=0.318 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.742652, -0.669677)
[square] circ=76.7 avg_h=0.233 ref=1.000 | e0=0.216, e1=0.199, e2=0.201, e3=0.318 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.742834, -0.669475)
[square] circ=76.7 avg_h=0.233 ref=1.000 | e0=0.216, e1=0.199, e2=0.201, e3=0.318 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.742915, -0.669386)
[square] circ=76.6 avg_h=0.234 ref=1.000 | e0=0.216, e1=0.200, e2=0.201, e3=0.318 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.743054, -0.669232)
[square] circ=76.6 avg_h=0.234 ref=1.000 | e0=0.216, e1=0.200, e2=0.201, e3=0.318 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.743112, -0.669167)
[square] circ=76.6 avg_h=0.234 ref=1.000 | e0=0.216, e1=0.200, e2=0.201, e3=0.318 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.743204, -0.669065)
[square] circ=76.6 avg_h=0.234 ref=1.000 | e0=0.216, e1=0.201, e2=0.201, e3=0.318 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.743263, -0.668999)
[square] circ=76.6 avg_h=0.234 ref=1.000 | e0=0.216, e1=0.201, e2=0.200, e3=0.317 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.743296, -0.668963)
[square] circ=76.6 avg_h=0.234 ref=1.000 | e0=0.216, e1=0.201, e2=0.200, e3=0.317 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.743287, -0.668972)
[square] circ=76.6 avg_h=0.234 ref=1.000 | e0=0.216, e1=0.201, e2=0.200, e3=0.318 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.743269, -0.668993)
[square] circ=76.6 avg_h=0.234 ref=1.000 | e0=0.216, e1=0.202, e2=0.200, e3=0.318 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.743198, -0.669071)
[square] circ=76.6 avg_h=0.234 ref=1.000 | e0=0.216, e1=0.202, e2=0.200, e3=0.318 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.743149, -0.669127)
[square] circ=76.6 avg_h=0.234 ref=1.000 | e0=0.216, e1=0.202, e2=0.200, e3=0.318 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.743018, -0.669271)
[square] circ=76.6 avg_h=0.234 ref=1.000 | e0=0.216, e1=0.202, e2=0.199, e3=0.318 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.742756, -0.669562)
[square] circ=76.6 avg_h=0.234 ref=1.000 | e0=0.216, e1=0.202, e2=0.199, e3=0.318 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.742751, -0.669568)
[square] circ=76.6 avg_h=0.234 ref=1.000 | e0=0.215, e1=0.203, e2=0.199, e3=0.318 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.742527, -0.669816)
[square] circ=76.6 avg_h=0.234 ref=1.000 | e0=0.215, e1=0.203, e2=0.199, e3=0.318 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.742521, -0.669822)
[square] circ=76.6 avg_h=0.234 ref=1.000 | e0=0.215, e1=0.203, e2=0.199, e3=0.318 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.742395, -0.669962)
[square] circ=76.6 avg_h=0.234 ref=1.000 | e0=0.215, e1=0.203, e2=0.199, e3=0.319 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.742259, -0.670113)
[square] circ=76.6 avg_h=0.234 ref=1.000 | e0=0.215, e1=0.203, e2=0.199, e3=0.319 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.742259, -0.670113)
[square] circ=76.6 avg_h=0.234 ref=1.000 | e0=0.215, e1=0.203, e2=0.199, e3=0.318 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.742269, -0.670102)
[square] circ=76.7 avg_h=0.233 ref=1.000 | e0=0.215, e1=0.203, e2=0.199, e3=0.316 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.742278, -0.670092)
[square] circ=76.9 avg_h=0.231 ref=1.000 | e0=0.215, e1=0.203, e2=0.199, e3=0.308 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.742287, -0.670082)
[square] circ=77.1 avg_h=0.229 ref=1.000 | e0=0.215, e1=0.203, e2=0.199, e3=0.299 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.742296, -0.670072)
[square] circ=77.2 avg_h=0.228 ref=1.000 | e0=0.215, e1=0.203, e2=0.199, e3=0.295 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.742156, -0.670227)
[square] circ=77.4 avg_h=0.226 ref=1.000 | e0=0.215, e1=0.203, e2=0.199, e3=0.287 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.742165, -0.670218)
[square] circ=77.5 avg_h=0.225 ref=1.000 | e0=0.215, e1=0.203, e2=0.199, e3=0.282 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.742169, -0.670213)
[square] circ=77.6 avg_h=0.224 ref=1.000 | e0=0.215, e1=0.203, e2=0.199, e3=0.278 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.742024, -0.670373)
[square] circ=77.7 avg_h=0.223 ref=1.000 | e0=0.215, e1=0.203, e2=0.199, e3=0.274 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.742028, -0.670368)
[square] circ=77.9 avg_h=0.221 ref=1.000 | e0=0.215, e1=0.203, e2=0.198, e3=0.269 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.74188, -0.670532)
[square] circ=78.0 avg_h=0.220 ref=1.000 | e0=0.215, e1=0.203, e2=0.198, e3=0.265 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.741884, -0.670528)
[square] circ=78.4 avg_h=0.216 ref=1.000 | e0=0.215, e1=0.203, e2=0.198, e3=0.248 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.741742, -0.670685)
[square] circ=78.6 avg_h=0.214 ref=1.000 | e0=0.214, e1=0.203, e2=0.198, e3=0.240 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.74159, -0.670854)
[square] circ=78.6 avg_h=0.214 ref=1.000 | e0=0.214, e1=0.203, e2=0.198, e3=0.240 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.74159, -0.670854)
[square] circ=79.0 avg_h=0.210 ref=1.000 | e0=0.203, e1=0.204, e2=0.189, e3=0.245 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.731729, -0.681596)
[square] circ=79.0 avg_h=0.210 ref=1.000 | e0=0.202, e1=0.205, e2=0.187, e3=0.248 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.722055, -0.691835)
[square] circ=78.9 avg_h=0.211 ref=1.000 | e0=0.203, e1=0.206, e2=0.188, e3=0.250 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.708562, -0.705648)
[square] circ=78.8 avg_h=0.212 ref=1.000 | e0=0.203, e1=0.206, e2=0.188, e3=0.249 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.702718, -0.711469)
[square] circ=78.8 avg_h=0.212 ref=1.000 | e0=0.203, e1=0.206, e2=0.189, e3=0.249 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.698786, -0.715331)
[square] circ=78.8 avg_h=0.212 ref=1.000 | e0=0.203, e1=0.206, e2=0.189, e3=0.249 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.692823, -0.721107)
[square] circ=78.8 avg_h=0.212 ref=1.000 | e0=0.203, e1=0.206, e2=0.190, e3=0.248 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.690797, -0.723048)
[square] circ=78.8 avg_h=0.212 ref=1.000 | e0=0.203, e1=0.206, e2=0.191, e3=0.247 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.69277, -0.721159)
[square] circ=78.8 avg_h=0.212 ref=1.000 | e0=0.203, e1=0.206, e2=0.195, e3=0.245 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.69673, -0.717333)
[square] circ=78.8 avg_h=0.212 ref=1.000 | e0=0.203, e1=0.206, e2=0.197, e3=0.244 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.698719, -0.715397)
[square] circ=78.7 avg_h=0.213 ref=1.000 | e0=0.203, e1=0.205, e2=0.200, e3=0.242 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.70271, -0.711477)
[square] circ=78.7 avg_h=0.213 ref=1.000 | e0=0.203, e1=0.205, e2=0.204, e3=0.240 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.702707, -0.711479)
[square] circ=78.7 avg_h=0.213 ref=1.000 | e0=0.203, e1=0.205, e2=0.206, e3=0.239 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.704721, -0.709485)
[square] circ=78.6 avg_h=0.214 ref=1.000 | e0=0.203, e1=0.205, e2=0.208, e3=0.239 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.702705, -0.711482)
[square] circ=78.6 avg_h=0.214 ref=1.000 | e0=0.203, e1=0.205, e2=0.210, e3=0.238 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.704729, -0.709477)
[square] circ=78.6 avg_h=0.214 ref=1.000 | e0=0.203, e1=0.205, e2=0.212, e3=0.237 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.706758, -0.707456)
[square] circ=78.6 avg_h=0.214 ref=1.000 | e0=0.204, e1=0.204, e2=0.213, e3=0.236 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.707343, -0.703975)
[square] circ=78.6 avg_h=0.214 ref=1.000 | e0=0.204, e1=0.203, e2=0.214, e3=0.236 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.70394, -0.704598)
[square] circ=78.6 avg_h=0.214 ref=1.000 | e0=0.205, e1=0.203, e2=0.215, e3=0.235 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.700528, -0.705216)
[square] circ=78.6 avg_h=0.214 ref=1.000 | e0=0.205, e1=0.203, e2=0.215, e3=0.235 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.700528, -0.705216)
[square] circ=78.7 avg_h=0.213 ref=1.000 | e0=0.204, e1=0.201, e2=0.213, e3=0.235 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.69827, -0.704435)
[square] circ=78.8 avg_h=0.212 ref=1.000 | e0=0.203, e1=0.200, e2=0.211, e3=0.235 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.696722, -0.703916)
[square] circ=78.9 avg_h=0.211 ref=1.000 | e0=0.202, e1=0.199, e2=0.209, e3=0.235 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.694844, -0.703312)
[square] circ=78.8 avg_h=0.212 ref=1.000 | e0=0.202, e1=0.199, e2=0.210, e3=0.235 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.695294, -0.703454)
[square] circ=78.8 avg_h=0.212 ref=1.000 | e0=0.202, e1=0.199, e2=0.211, e3=0.235 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.696233, -0.703757)
[square] circ=78.8 avg_h=0.212 ref=1.000 | e0=0.203, e1=0.200, e2=0.211, e3=0.235 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.696722, -0.703916)
[square] circ=78.7 avg_h=0.213 ref=1.000 | e0=0.203, e1=0.204, e2=0.211, e3=0.235 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.696725, -0.703918)
[square] circ=78.6 avg_h=0.214 ref=1.000 | e0=0.203, e1=0.204, e2=0.212, e3=0.235 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.697228, -0.704084)
[square] circ=78.6 avg_h=0.214 ref=1.000 | e0=0.203, e1=0.204, e2=0.212, e3=0.235 | edge0[0]=(-0.707107, -0.707107) curr[0]=(-0.697228, -0.704084)
